"Ticker","Exchange","financialCurrency","currentPrice","sharesOutstanding","sec_id"
"WEHB.BR","BRU","EUR",95.2,7167540,"sec_19712"
"WEICY","PNK","CNY",8.35,7997239808,"sec_19713"
"WEIGF","PNK","GBP",23.2541,217900000,"sec_19714"
"WEIN","PNK","USD",31.25,988402,"sec_19715"
"WEIR.L","LSE","GBP",1835,258974000,"sec_19716"
"WEIZFOREX.BO","BSE","INR",620.75,11564400,"sec_19717"
"WEIZFOREX.NS","NSI","INR",620.8,11564400,"sec_19718"
"WEIZMANIND.BO","BSE","INR",48.75,17271500,"sec_19719"
"WEJ.F","FRA","JPY",60.85,193604992,"sec_19720"
"WEK.F","FRA","USD",2.32,140632000,"sec_19721"
"WEL.AX","ASX","USD",0.023,285148992,"sec_19722"
"WELCURE.BO","BSE","INR",0.68,13510000,"sec_19723"
"WELENT.BO","BSE","INR",152.7,147532992,"sec_19724"
"WELENT.NS","NSI","INR",153.15,148182000,"sec_19725"
"WELINV.BO","BSE","INR",146.55,3654480,"sec_19726"
"WELINV.NS","NSI","INR",146.6,3654480,"sec_19727"
"WELPP","PNK","USD",90.2,33289300,"sec_19728"
"WELSPUNIND.BO","BSE","INR",64.25,1004729984,"sec_19729"
"WELSPUNIND.NS","NSI","INR",64.1,1002179968,"sec_19730"
"WELX","PNK","USD",1.35,3789520,"sec_19731"
"WEN","NMS","USD",18.42,236992000,"sec_19732"
"WENDT.NS","NSI","INR",3167.4,2e+06,"sec_19733"
"WEP.F","FRA","USD",61.1,228024992,"sec_19734"
"WEQ.TO","TOR","CAD",1.6,16487300,"sec_19735"
"WER.F","FRA","EUR",31.42,40245700,"sec_19736"
"WERN","NMS","USD",36.65,71636704,"sec_19737"
"WES.AS","AMS","EUR",11.57,76523800,"sec_19738"
"WES.AX","ASX","AUD",52.53,1133840000,"sec_19739"
"WES","NYQ","USD",52.27,152608992,"sec_19740"
"WESC","PNK","USD",0.0036,82489400,"sec_19741"
"WESC.ST","STO","SEK",0.0968,530256000,"sec_19742"
"WETF","NMS","USD",8.09,150810000,"sec_19743"
"WETM","PNK","USD",2.47,75712000,"sec_19744"
"WEX","NYQ","USD",183,43091600,"sec_19745"
"WEYL","PNK","USD",2.15,29953000,"sec_19746"
"WEYS","NMS","USD",39.34,9994440,"sec_19747"
"WF2.F","FRA","USD",79.21,55699900,"sec_19748"
"WF3.F","FRA","AUD",33.17,1133840000,"sec_19749"
"WF5A.F","FRA","USD",11.14,86634096,"sec_19750"
"WFAFF","PNK","AUD",37.98,1133840000,"sec_19751"
"WFAFY","PNK","AUD",19.21,1133840000,"sec_19752"
"WFC-PJ","NYQ","USD",25.67,4966770176,"sec_19753"
"WFC-PL","NYQ","USD",1288,4966770176,"sec_19754"
"WFC-PO","NYQ","USD",24.82,4966770176,"sec_19755"
"WFC-PR","NYQ","USD",27.63,4966770176,"sec_19756"
"WFC-PT","NYQ","USD",25.84,4966770176,"sec_19757"
"WFC-PW","NYQ","USD",25.38,4966770176,"sec_19758"
"WFC","NYQ","USD",58.86,4816139776,"sec_19759"
"WFC.TO","TOR","CAD",27.54,33953400,"sec_19760"
"WFCF","PNK","USD",1.9,24637200,"sec_19761"
"WFCL","PNK","",9000,NA,"sec_19762"
"WFE-PA","NYQ","USD",25.88,34058000,"sec_19763"
"WFG1.F","FRA","CNY",0.151,5422210048,"sec_19764"
"WFK.F","FRA","USD",22.6,68600000,"sec_19765"
"WFP.F","FRA","USD",16.34,11512500,"sec_19766"
"WFRSF","PNK","AUD",0.227,484248000,"sec_19767"
"WFS.F","FRA","EUR",1.305,5.4e+07,"sec_19768"
"WFSTF","PNK","CAD",1.7258,395568000,"sec_19769"
"WFT","NYQ","USD",2.61,997084032,"sec_19770"
"WFT.TO","TOR","CAD",91.57,72315800,"sec_19771"
"WFTBF","PNK","CAD",70.2198,78167400,"sec_19772"
"WFTSF","PNK","CAD",0.31,82956200,"sec_19773"
"WG.BK","SET","THB",157,17850000,"sec_19774"
"WG.L","LSE","USD",659.6,668640000,"sec_19775"
"WGEI","PNK","USD",0.0031,52207000,"sec_19776"
"WGF1.F","FRA","GBP",16.4,9900000,"sec_19777"
"WGL.AX","ASX","AUD",0.002,1352240000,"sec_19778"
"WGL","NYQ","USD",88.74,51359200,"sec_19779"
"WGNR","PNK","USD",0.017,13147000,"sec_19780"
"WGO","NYQ","USD",37.35,31529400,"sec_19781"
"WGP","NYQ","USD",35.97,218938000,"sec_19782"
"WGSA.F","FRA","USD",48.35,205282000,"sec_19783"
"WGTB","PNK","USD",5.75,4647110,"sec_19784"
"WHA.BK","SET","THB",3.78,14334300160,"sec_19785"
"WHABT.BK","SET","THB",10,2.02e+08,"sec_19786"
"WHBRADY.BO","BSE","INR",150,2550000,"sec_19787"
"WHC.AX","ASX","AUD",5.17,992025984,"sec_19788"
"WHE.F","FRA","HKD",0.699,1446419968,"sec_19789"
"WHEELS.BO","BSE","INR",1079,24064600,"sec_19790"
"WHF","NMS","USD",14.43,20546000,"sec_19791"
"WHF4.F","FRA","GBP",44.4,182700000,"sec_19792"
"WHG","NYQ","USD",58.56,9980830,"sec_19793"
"WHHT","PNK","",0.1798,NA,"sec_19794"
"WHI.F","FRA","GBP",2.75,856800000,"sec_19795"
"WHI.L","LSE","GBP",115.5,27610500,"sec_19796"
"WHIRLPOOL.BO","BSE","INR",1732.55,126872000,"sec_19797"
"WHIRLPOOL.NS","NSI","INR",1733.5,126857000,"sec_19798"
"WHITF","PNK","AUD",3.7,992025984,"sec_19799"
"WHL.F","FRA","HKD",5.68,2040249984,"sec_19800"
"WHLKF","PNK","HKD",6.83,2041750016,"sec_19801"
"WHLKY","PNK","HKD",66.42,2040249984,"sec_19802"
"WHLM","NCM","USD",6.5,5376040,"sec_19803"
"WHLR","NCM","USD",4.81,9383060,"sec_19804"
"WHLRP","NCM","USD",18.26,0,"sec_19805"
"WHM.V","VAN","CAD",0.135,39855200,"sec_19806"
"WHR","NYQ","USD",127.24,64563200,"sec_19807"
"WHR.MX","MEX","USD",2457.25,7.3e+07,"sec_19808"
"WHRL4.SA","SAO","BRL",5.54,474084992,"sec_19809"
"WHS.NZ","NZE","NZD",2.04,344496992,"sec_19810"
"WHY.V","VAN","CAD",0.365,62219900,"sec_19811"
"WHZT","PNK","USD",2.2,18400000,"sec_19812"
"WI2.F","FRA","EUR",36.81,57405000,"sec_19813"
"WIB.F","FRA","EUR",22.62,116956000,"sec_19814"
"WIC.F","FRA","USD",59.43,315576992,"sec_19815"
"WID.F","FRA","EUR",0.012,2400000,"sec_19816"
"WIE.SW","EBS","EUR",23.98,116956000,"sec_19817"
"WIF-H.V","VAN","CAD",0.12,10656900,"sec_19818"
"WIFI","NMS","USD",31.02,42276800,"sec_19819"
"WIFOG.ST","STO","SEK",0.0908,184046000,"sec_19820"
"WIG1.DE","GER","EUR",1.795,21420500,"sec_19821"
"WIHL.ST","STO","SEK",107.86,153712992,"sec_19822"
"WIIK.BK","SET","THB",2.3,374939008,"sec_19823"
"WIL.L","LSE","GBP",184.25,87367504,"sec_19824"
"WIL.V","VAN","CAD",1.35,51349100,"sec_19825"
"WILC","NCM","ILS",7.1,13240900,"sec_19826"
"WILLAMAGOR.BO","BSE","INR",61.55,10956400,"sec_19827"
"WILLAMAGOR.NS","NSI","INR",61.2,10956400,"sec_19828"
"WILLF","S","DKK",46.64,257940000,"sec_19829"
"WILS.OL","OSL","EUR",22,42216000,"sec_19830"
"WILYY","S","DKK",23.65,257940000,"sec_19831"
"WIMHY","PNK","GBP",13.03,856800000,"sec_19832"
"WIMPLAST.BO","BSE","INR",947.45,12003400,"sec_19833"
"WIN-R.BK","SET","THB",0.61,557878016,"sec_19834"
"WIN.F","FRA","EUR",56.7,29816200,"sec_19835"
"WIN","NMS","USD",5.14,42938100,"sec_19836"
"WIN.L","LSE","GBP",250,123739000,"sec_19837"
"WINA","NGM","USD",148.75,3868530,"sec_19838"
"WING","NMS","USD",63.21,29274900,"sec_19839"
"WINK.L","LSE","GBP",121.5,12733200,"sec_19840"
"WINS","NCM","USD",83,19837600,"sec_19841"
"WINSOMBR.BO","BSE","INR",6.36,27668900,"sec_19842"
"WINSOME.BO","BSE","INR",1.62,70707200,"sec_19843"
"WINSOME.NS","NSI","INR",1.5,70707200,"sec_19844"
"WINSOMTX.BO","BSE","INR",32.6,19820000,"sec_19845"
"WINT.ST","STO","SEK",12.85,22500000,"sec_19846"
"WINTAC.BO","BSE","INR",210,10024200,"sec_19847"
"WIOA.F","FRA","INR",4.38,4841719808,"sec_19848"
"WIPRO.BO","BSE","INR",279.6,4501779968,"sec_19849"
"WIPRO.NS","NSI","INR",280.05,4841719808,"sec_19850"
"WIQ.F","FRA","USD",2.44,150850000,"sec_19851"
"WIR-U.TO","TOR","USD",13.9,44545800,"sec_19852"
"WIRE","NMS","USD",50.3,20849100,"sec_19853"
"WIREFABR.BO","BSE","INR",110,3056250,"sec_19854"
"WIRTEK.CO","S","DKK",7.45,6863030,"sec_19855"
"WIRX","PNK","USD",0.035,3963020,"sec_19856"
"WIS.F","FRA","EUR",122.6,45612500,"sec_19857"
"WISE.ST","STO","SEK",58,7390860,"sec_19858"
"WISEC.BO","BSE","INR",5.25,11650100,"sec_19859"
"WISH","PNK","USD",0.4055,19601900,"sec_19860"
"WIT","NYQ","INR",5.01,4841719808,"sec_19861"
"WIX","NMS","USD",102.25,46888400,"sec_19862"
"WIZD","OBB","USD",0.18,68535000,"sec_19863"
"WIZZ.L","LSE","EUR",3314,72746200,"sec_19864"
"WJA.TO","TOR","CAD",18.35,113948000,"sec_19865"
"WJAFF","PNK","CAD",14.1501,117054000,"sec_19866"
"WJRYF","PNK","JPY",71.5,193604992,"sec_19867"
"WJRYY","PNK","JPY",68.06,193604992,"sec_19868"
"WJXFF","PNK","CAD",20.266,19504100,"sec_19869"
"WK","NYQ","USD",30.7,33526600,"sec_19870"
"WKBN.SW","EBS","CHF",107.5,15673500,"sec_19871"
"WKCMF","PNK","EUR",137.6,49678000,"sec_19872"
"WKG.V","VAN","CAD",0.015,259043008,"sec_19873"
"WKH.F","FRA","HKD",0.454,793123968,"sec_19874"
"WKHS","NCM","USD",1.15,54982100,"sec_19875"
"WKL.AS","AMS","EUR",54.64,275604000,"sec_19876"
"WKLDF","PNK","CAD",0.0496,326088992,"sec_19877"
"WKLN","PNK","USD",0.365,11308000,"sec_19878"
"WKM.V","VAN","CAD",0.055,368468000,"sec_19879"
"WKP.L","LSE","GBP",1050,180199008,"sec_19880"
"WKRCF","PNK","EUR",28.89,70140000,"sec_19881"
"WKT.AX","ASX","AUD",0.145,270916000,"sec_19882"
"WL6.DE","GER","EUR",2.69,14968400,"sec_19883"
"WL6.F","FRA","EUR",2.66,28130000,"sec_19884"
"WLBMF","PNK","CAD",0.0699,245808000,"sec_19885"
"WLC.AX","ASX","AUD",0.008,9366979584,"sec_19886"
"WLD.AX","ASX","AUD",0.105,531249984,"sec_19887"
"WLDN","NGM","USD",32.33,8913110,"sec_19888"
"WLDVF","PNK","USD",4.7,301687008,"sec_19889"
"WLF.AX","ASX","AUD",0.038,1090880000,"sec_19890"
"WLF.V","VAN","CAD",0.275,113687000,"sec_19891"
"WLFC","NGM","USD",34.155,6357410,"sec_19892"
"WLFDY","PNK","EUR",3,4912000,"sec_19893"
"WLFE.L","LSE","AUD",1.95,1087650048,"sec_19894"
"WLGC","PNK","USD",0.0015,135212000,"sec_19895"
"WLH","NYQ","USD",20.71,33159500,"sec_19896"
"WLK","NYQ","USD",95.59,129657000,"sec_19897"
"WLKP","NYQ","USD",25.55,32237300,"sec_19898"
"WLKR","PNK","USD",0.497,20094300,"sec_19899"
"WLL.AX","ASX","AUD",4.41,39190000,"sec_19900"
"WLL","NYQ","USD",45.33,90967400,"sec_19901"
"WLMIY","PNK","USD",24.2,6323850240,"sec_19902"
"WLOLQ","PNK","USD",1e-05,1.95e+08,"sec_19903"
"WLTGQ","PNK","USD",0.005,80747000,"sec_19904"
"WLTW","NMS","USD",148.89,130770000,"sec_19905"
"WLWHY","PNK","ZAR",3.435,961697984,"sec_19906"
"WM","NYQ","USD",91.34,428716992,"sec_19907"
"WM.TO","TOR","CAD",0.1,324063008,"sec_19908"
"WM41.F","FRA","EUR",0.426,64904300,"sec_19909"
"WMB.F","FRA","USD",26.28,8.26e+08,"sec_19910"
"WMB","NYQ","USD",30.47,1210450048,"sec_19911"
"WMC.AX","ASX","AUD",0.024,151952000,"sec_19912"
"WMC.F","FRA","USD",6.82,2878360064,"sec_19913"
"WMC","NYQ","USD",10.75,41616400,"sec_19914"
"WMC.MI","MIL","EUR",0.524,11385000,"sec_19915"
"WMC1.F","FRA","USD",1.72,2878360064,"sec_19916"
"WMCB","PNK","USD",9.85,1835040,"sec_19917"
"WMGI","NMS","USD",27.54,106533000,"sec_19918"
"WMH.L","LSE","GBP",254.3,859420992,"sec_19919"
"WMHI","PNK","USD",0.011,35780100,"sec_19920"
"WMIH","NCM","USD",1.57,378998016,"sec_19921"
"WMK","NYQ","USD",47.46,26898400,"sec_19922"
"WML.V","VAN","CAD",0.75,119074000,"sec_19923"
"WML1.F","FRA","USD",18.33,46403800,"sec_19924"
"WMLLF","PNK","CAD",0.561,82744600,"sec_19925"
"WMLP","NYQ","USD",1.81,1284840,"sec_19926"
"WMMVF","PNK","MXN",2.78,17461399552,"sec_19927"
"WMMVY","PNK","MXN",28.21,17461399552,"sec_19928"
"WMPN","PNK","USD",33,3463930,"sec_19929"
"WMQ1.F","FRA","CAD",0.039,51876800,"sec_19930"
"WMR.V","VAN","CAD",0.115,25320500,"sec_19931"
"WMRSF","PNK","CAD",0.11125,13605500,"sec_19932"
"WMS","NYQ","USD",31.25,56929200,"sec_19933"
"WMSI","PNK","USD",1.7,3690000,"sec_19934"
"WMT.BA","BUE","USD",803,2992999936,"sec_19935"
"WMT.DE","FRA","USD",87.16,2992999936,"sec_19936"
"WMT","NYQ","USD",97.85,2950840064,"sec_19937"
"WMT.MX","MEX","USD",1870,2992999936,"sec_19938"
"WMTM","PNK","USD",0.0014,96114400,"sec_19939"
"WN.TO","TOR","CAD",106.06,128004000,"sec_19940"
"WNARF","PNK","AUD",2.38,272276992,"sec_19941"
"WNC","NYQ","USD",18.89,57209400,"sec_19942"
"WNDM","PNK","USD",0.08774,236643008,"sec_19943"
"WNDW","PNK","USD",3.23,36292700,"sec_19944"
"WNGRF","PNK","CAD",83.57,127750000,"sec_19945"
"WNL.F","FRA","USD",3.3,423104992,"sec_19946"
"WNMLA","PNK","USD",1.75,1477590,"sec_19947"
"WNO.F","FRA","CNY",0.112,4064760064,"sec_19948"
"WNR.AX","ASX","AUD",0.26,105105000,"sec_19949"
"WNRP","PNK","USD",710,415268,"sec_19950"
"WNS","NYQ","USD",51.77,50472800,"sec_19951"
"WNXDY","PNK","EUR",13.17,29816200,"sec_19952"
"WO1A.F","FRA","USD",0.075,82003200,"sec_19953"
"WOA.F","FRA","USD",100.88,8705700,"sec_19954"
"WOCKPHARMA.NS","NSI","INR",625.35,110651000,"sec_19955"
"WOF.AX","ASX","AUD",0.011,714971008,"sec_19956"
"WOF.F","FRA","EUR",14.8,4911860,"sec_19957"
"WOGI","PNK","",9e-04,NA,"sec_19958"
"WOLE.BR","BRU","EUR",83.31,2500,"sec_19959"
"WOLS.BR","BRU","EUR",163.04,103000,"sec_19960"
"WOLTF","PNK","EUR",54.95,285500000,"sec_19961"
"WOLV","PNK","USD",0.0033,432420992,"sec_19962"
"WOLWF","PNK","AUD",22.07,1289520000,"sec_19963"
"WON1.F","FRA","HKD",0.007,18865500160,"sec_19964"
"WONDERLA.BO","BSE","INR",336.75,56500700,"sec_19965"
"WONDERLA.NS","NSI","INR",338.3,56501000,"sec_19966"
"WONEF","PNK","CAD",1.33,17017000,"sec_19967"
"WOP.F","FRA","USD",22.92,842444992,"sec_19968"
"WOPEF","PNK","USD",26.5,842444992,"sec_19969"
"WOPEY","PNK","USD",27.03,842444992,"sec_19970"
"WOR.AX","ASX","AUD",18.19,272991008,"sec_19971"
"WOR","NYQ","USD",45.11,59839800,"sec_19972"
"WOSCF","PNK","USD",77.675,238564992,"sec_19973"
"WOW.AX","ASX","AUD",29.6,1310119936,"sec_19974"
"WPC","NYQ","USD",66.28,107214000,"sec_19975"
"WPFH","PNK","USD",0.41,52246900,"sec_19976"
"WPG-PH","NYQ","USD",23.34,0,"sec_19977"
"WPG-PI","NYQ","USD",21.1855,0,"sec_19978"
"WPG.AX","ASX","AUD",0.015,907289984,"sec_19979"
"WPG","NYQ","USD",7.83,186050000,"sec_19980"
"WPH.F","FRA","EUR",118,22506600,"sec_19981"
"WPHM","PNK","USD",0.04,77409000,"sec_19982"
"WPIL.BO","BSE","INR",914.65,9767080,"sec_19983"
"WPK.TO","TOR","USD",50.3,6.5e+07,"sec_19984"
"WPKS","PNK","USD",0.0127,62397000,"sec_19985"
"WPL.AX","ASX","USD",36.75,936152000,"sec_19986"
"WPP.L","LSE","GBP",1276,1247539968,"sec_19987"
"WPPGF","PNK","GBP",16.15,1266200064,"sec_19988"
"WPQ.V","VAN","CAD",0.025,130900000,"sec_19989"
"WPRT","NMS","USD",2.69,111175000,"sec_19990"
"WPTIF","PNK","USD",14.0138,44545800,"sec_19991"
"WPU.F","FRA","EUR",94,7167540,"sec_19992"
"WPX","NYQ","USD",17.63,420014016,"sec_19993"
"WPXP","NYQ","USD",76.25,3.98e+08,"sec_19994"
"WPZ.F","FRA","CAD",0.009,63023300,"sec_19995"
"WPZ","NYQ","USD",47.37,958225984,"sec_19996"
"WQ9.F","FRA","ZAR",9.12,53166000,"sec_19997"
"WQTEF","PNK","CNY",0.355,1194390016,"sec_19998"
"WRB","NYQ","USD",77.44,121809000,"sec_19999"
"WRCDF","PNK","EUR",202.4,123566000,"sec_20000"
"WRE","NYQ","USD",31.76,78661904,"sec_20001"
"WRES.L","LSE","GBP",0.415,5478069760,"sec_20002"
"WRFX","PNK","USD",4e-04,4464289792,"sec_20003"
"WRG.TO","TOR","CAD",0.9,92180304,"sec_20004"
"WRI","NYQ","USD",31.08,128075000,"sec_20005"
"WRK","NYQ","USD",55.32,252152992,"sec_20006"
"WRL.L","LSE","USD",26.5,186488000,"sec_20007"
"WRL.OL","OSL","USD",2.78,186488000,"sec_20008"
"WRLD","NMS","USD",117.72,9069180,"sec_20009"
"WRN","ASE","CAD",0.72,95923904,"sec_20010"
"WRN.TO","TOR","CAD",0.95,99559000,"sec_20011"
"WRP.V","VAN","CAD",0.02,63023300,"sec_20012"
"WRR.AX","ASX","AUD",0.14,52873500,"sec_20013"
"WRR.V","VAN","CAD",0.05,103014000,"sec_20014"
"WRT1V.HE","HEL","EUR",17.94,591723008,"sec_20015"
"WRTBF","PNK","EUR",20.4,591723008,"sec_20016"
"WRTBY","PNK","EUR",3.89,591723008,"sec_20017"
"WRY.V","VAN","CAD",0.02,40915000,"sec_20018"
"WS7A.F","FRA","HKD",0.143,1174349952,"sec_20019"
"WSA.AX","ASX","AUD",2.93,273486016,"sec_20020"
"WSBC","NMS","USD",49.53,46643200,"sec_20021"
"WSBF","NMS","USD",17,27653300,"sec_20022"
"WSBN.L","LSE","USD",0.215,1305260032,"sec_20023"
"WSCI","NCM","USD",5.3,2970280,"sec_20024"
"WSCO","PNK","USD",0.15,26922000,"sec_20025"
"WSCRF","PNK","CAD",0.0501,787932032,"sec_20026"
"WSFIN.BO","BSE","INR",28,11571800,"sec_20027"
"WSFS","NMS","USD",49.5,31771800,"sec_20028"
"WSG.L","LSE","GBP",13.5,125028000,"sec_20029"
"WSM","NYQ","USD",59.32,83104600,"sec_20030"
"WSO-B","NYQ","USD",170,5265420,"sec_20031"
"WSO","NYQ","USD",171.9,29054800,"sec_20032"
"WSP.TO","TOR","CAD",70.3,104119000,"sec_20033"
"WSPOF","PNK","CAD",54.67,102363000,"sec_20034"
"WSR","NYQ","USD",13.41,39744300,"sec_20035"
"WSRA","PNK","USD",0.0208,315492992,"sec_20036"
"WSSH","PNK","",30.75,NA,"sec_20037"
"WST","NYQ","USD",116.02,73538304,"sec_20038"
"WSTCSTPAPR.NS","NSI","INR",342.05,66063100,"sec_20039"
"WSTG","NGM","USD",11.25,4506200,"sec_20040"
"WSTL","NCM","USD",2.56,12138800,"sec_20041"
"WSTM","PNK","USD",0.1101,2989780,"sec_20042"
"WSU.DE","GER","EUR",73.7,13382300,"sec_20043"
"WSV2.F","FRA","EUR",23.44,1.28e+08,"sec_20044"
"WT-H.V","VAN","CAD",0.085,6801680,"sec_20045"
"WT7.F","FRA","UAH",0.855,12790500,"sec_20046"
"WT8.F","FRA","CAD",0.012,1288210048,"sec_20047"
"WTB.L","LSE","GBP",3979,182828000,"sec_20048"
"WTB3.F","FRA","EUR",0.019,46182900,"sec_20049"
"WTBA","NMS","USD",24.15,16295500,"sec_20050"
"WTBFA","PNK","USD",400,25000,"sec_20051"
"WTCG","PNK","",0.023,NA,"sec_20052"
"WTE.TO","TOR","CAD",27.33,69000600,"sec_20053"
"WTER","PNK","USD",1.84,30989700,"sec_20054"
"WTFC","NMS","USD",90.41,56364800,"sec_20055"
"WTFCM","NMS","USD",26.8364,55699900,"sec_20056"
"WTG.L","LSE","GBP",92.4,46038000,"sec_20057"
"WTH.F","FRA","USD",39.29,62802500,"sec_20058"
"WTHVF","PNK","CAD",0.1101,54408800,"sec_20059"
"WTI","NYQ","USD",5.94,139154000,"sec_20060"
"WTKN","PNK","USD",0.021,20402000,"sec_20061"
"WTKWY","PNK","EUR",62.41,285500000,"sec_20062"
"WTL.NZ","NZE","NZD",0.011,92167696,"sec_20063"
"WTM","NYQ","USD",929.94,3138850,"sec_20064"
"WTP.AX","ASX","AUD",0.745,183386000,"sec_20065"
"WTP.F","FRA","AUD",0.009,579100992,"sec_20066"
"WTR","NYQ","USD",37.71,177914000,"sec_20067"
"WTR.V","VAN","CAD",0.045,40776700,"sec_20068"
"WTS","NYQ","USD",83.15,27804700,"sec_20069"
"WTT.F","FRA","AUD",0.07,42383600,"sec_20070"
"WTT","ASE","USD",1.82,20979700,"sec_20071"
"WTT.SG","STU","AUD",0.075,46777800,"sec_20072"
"WTW","NYQ","USD",70.34,66623100,"sec_20073"
"WTWB","PNK","USD",29,2952090,"sec_20074"
"WTXR","PNK","USD",0.265,17956900,"sec_20075"
"WU","NYQ","USD",18.91,447251008,"sec_20076"
"WU.MX","MEX","USD",388.45,464300000,"sec_20077"
"WUBA","NYQ","CNY",66.65,147372000,"sec_20078"
"WUC.CN","CNQ","USD",1.05,25913600,"sec_20079"
"WUF1V.HE","HEL","EUR",1.58,6528630,"sec_20080"
"WUG.DE","GER","EUR",31.8,5358690,"sec_20081"
"WUG.F","FRA","EUR",31.6,2860000,"sec_20082"
"WUG3.DE","GER","EUR",31.7,2494930,"sec_20083"
"WUG3.F","FRA","EUR",31.3,5358690,"sec_20084"
"WUHN","PNK","USD",0.259,33927000,"sec_20085"
"WUP.F","FRA","CNY",0.046,2338769920,"sec_20086"
"WUW.DE","GER","EUR",19.58,93551000,"sec_20087"
"WV8.F","FRA","USD",160.11,138219008,"sec_20088"
"WVE","NGM","USD",46.8,29320300,"sec_20089"
"WVFC","NGM","USD",16.15,2008140,"sec_20090"
"WVI.F","FRA","USD",15.29,37702100,"sec_20091"
"WVVI","NCM","USD",8.08,4964530,"sec_20092"
"WVVIP","NCM","USD",4.801,4980870,"sec_20093"
"WWD","NMS","USD",80.1,61692500,"sec_20094"
"WWE","NYQ","USD",79.49,43369500,"sec_20095"
"WWI.AX","ASX","AUD",0.015,717848000,"sec_20096"
"WWI.OL","OSL","USD",176,34537100,"sec_20097"
"WWIB.OL","OSL","USD",175,11866700,"sec_20098"
"WWNTF","PNK","CNY",0.855,12514100224,"sec_20099"
"WWPW","PNK","USD",0.008,68913600,"sec_20100"
"WWSG","PNK","USD",0.0053,19831000,"sec_20101"
"WWTH","PNK","USD",2e-04,287975008,"sec_20102"
"WWW","NYQ","USD",38.24,95088400,"sec_20103"
"WX1.F","FRA","USD",24.52,81502800,"sec_20104"
"WX2.F","FRA","USD",112.04,73491296,"sec_20105"
"WX5.F","FRA","CAD",71.01,127750000,"sec_20106"
"WXA.F","FRA","USD",7.22,96063000,"sec_20107"
"WXF.F","FRA","USD",18.34,96333000,"sec_20108"
"WY","NYQ","USD",35.65,757680000,"sec_20109"
"WY2.F","FRA","JPY",21.39,10842400,"sec_20110"
"WY4.F","FRA","USD",18.9,90311000,"sec_20111"
"WYGPF","PNK","AUD",14.11,248188992,"sec_20112"
"WYGPY","PNK","AUD",13.5,248188992,"sec_20113"
"WYN.L","LSE","GBP",490,19737700,"sec_20114"
"WYNMF","PNK","USD",2.33,5180319744,"sec_20115"
"WYNMY","PNK","USD",23.85,5180319744,"sec_20116"
"WYNN","NMS","USD",142.33,108590000,"sec_20117"
"WYY","ASE","USD",0.463,83081600,"sec_20118"
"WZENY","PNK","KRW",5.87,31366600,"sec_20119"
"WZN.SG","STU","KRW",3.96,31366600,"sec_20120"
"X","NYQ","USD",30.07,177223008,"sec_20121"
"X.MX","MEX","USD",570.01,174904000,"sec_20122"
"X.TO","TOR","CAD",86.83,55695600,"sec_20123"
"X0VN.F","FRA","CAD",0.064,68783696,"sec_20124"
"X1T.F","FRA","CNY",0.038,519521984,"sec_20125"
"X2S.F","FRA","CNY",3.9,2760979968,"sec_20126"
"X6C.F","FRA","CAD",0.072,61433400,"sec_20127"
"X9T.F","FRA","USD",0.039,116370000,"sec_20128"
"X9X.F","FRA","CAD",0.179,54659900,"sec_20129"
"XA4.F","FRA","USD",63.82,181904000,"sec_20130"
"XAB.F","FRA","USD",0.119,61870000,"sec_20131"
"XAH.F","FRA","AUD",0.003,442928000,"sec_20132"
"XAM.AX","ASX","AUD",0.13,648044032,"sec_20133"
"XANAF","PNK","AUD",0.18,511219008,"sec_20134"
"XANO-B.ST","STO","SEK",242,10302900,"sec_20135"
"XAR.L","LSE","GBP",238,76924200,"sec_20136"
"XB6.F","FRA","CAD",0.633,40504400,"sec_20137"
"XBC.V","VAN","CAD",0.97,46355500,"sec_20138"
"XBIO","NCM","USD",2.98,8717540,"sec_20139"
"XBIT","NMS","USD",4.15,35519800,"sec_20140"
"XBLA.F","FRA","THB",0.808,1707570048,"sec_20141"
"XBOR","PNK","USD",0.199,17336200,"sec_20142"
"XBRANE.ST","STO","SEK",62.8,6329240,"sec_20143"
"XBX.F","FRA","USD",54.41,32717600,"sec_20144"
"XC01.F","FRA","CAD",0.089,36512900,"sec_20145"
"XC1.F","FRA","USD",694.59,5725100,"sec_20146"
"XC4.F","FRA","USD",20.3,54328000,"sec_20147"
"XCA.F","FRA","EUR",11.75,2843749888,"sec_20148"
"XCC.F","FRA","SGD",0.267,516068000,"sec_20149"
"XCD.F","FRA","HKD",2.09,579235968,"sec_20150"
"XCHANGING.BO","BSE","INR",57.45,111404000,"sec_20151"
"XCHANGING.NS","NSI","INR",56.8,111404000,"sec_20152"
"XCI.F","FRA","CNY",0.995,23946999808,"sec_20153"
"XCIA.F","FRA","CNY",10.01,23946999808,"sec_20154"
"XCL1.F","S","EUR",73.2,39500000,"sec_20155"
"XCN.F","FRA","JPY",2.45,281832992,"sec_20156"
"XCP1.F","FRA","USD",25.17,30514800,"sec_20157"
"XCQ.F","FRA","USD",20.46,462492992,"sec_20158"
"XCRA.F","FRA","EUR",28.2,834400000,"sec_20159"
"XCRA","NMS","USD",14.28,54914900,"sec_20160"
"XCRP","PNK","USD",0.00414,15155000,"sec_20161"
"XCT.TO","TOR","CAD",1.04,21626300,"sec_20162"
"XCW.F","FRA","EUR",7.04,167831008,"sec_20163"
"XCY.F","FRA","USD",4.73,559404992,"sec_20164"
"XD4.F","FRA","EUR",32.8,102600000,"sec_20165"
