"comp_id","Sector","Industry"
"comp_5689","Basic Materials","Industrial Metals & Minerals"
"comp_6521","Industrials","Airlines"
"comp_8588","Healthcare","Biotechnology"
"comp_2845","Utilities","Utilities - Regulated Water"
"comp_7058","Technology","Communication Equipment"
"comp_7463","Healthcare","Medical Devices"
"comp_6964","Financial Services","Capital Markets"
"comp_5250","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_2939","Real Estate","Real Estate Services"
"comp_6793","Consumer Cyclical","Leisure"
"comp_6495","Consumer Defensive","Farm Products"
"comp_11542","Consumer Defensive","Packaged Foods"
"comp_12685","Industrial Goods","Aerospace/Defense Products & Services"
"comp_6448","Consumer Defensive","Tobacco"
"comp_5168","Financial Services","Banks - Regional - US"
"comp_5181","Industrials","Business Services"
"comp_6942","Energy","Oil & Gas Equipment & Services"
"comp_2017","Real Estate","Real Estate Services"
"comp_9271","Basic Materials","Agricultural Inputs"
"comp_1341","Healthcare","Biotechnology"
"comp_11369","Basic Materials","Specialty Chemicals"
"comp_7207","Technology","Information Technology Services"
"comp_6966","Energy","Oil & Gas E&P"
"comp_13331","Healthcare","Medical Devices"
"comp_10996","Consumer Cyclical","Restaurants"
"comp_3900","Basic Materials","Industrial Metals & Minerals"
"comp_4772","Financial Services","Banks - Regional - US"
"comp_11862","Technology","Solar"
"comp_4045","Financial Services","Banks - Regional - Canada"
"comp_10046","Healthcare","Medical Distribution"
"comp_8051","Financial Services","Savings & Cooperative Banks"
"comp_8939","Real Estate","REIT - Diversified"
"comp_2412","Financial Services","Banks - Regional - US"
"comp_10716","Financial Services","Credit Services"
"comp_4083","Technology","Communication Equipment"
"comp_2827","Healthcare","Biotechnology"
"comp_10283","Real Estate","Real Estate Services"
"comp_5499","Financial Services","Insurance - Specialty"
"comp_12873","Healthcare","Biotechnology"
"comp_9594","Energy","Oil & Gas E&P"
"comp_4827","Consumer Cyclical","Apparel Stores"
"comp_12279","Basic Materials","Industrial Metals & Minerals"
"comp_4242","Basic Materials","Gold"
"comp_11381","Consumer Cyclical","Specialty Retail"
"comp_12966","Consumer Cyclical","Media - Diversified"
"comp_6488","Financial Services","Asset Management"
"comp_3150","Financial Services","Banks - Regional - US"
"comp_70","Consumer Cyclical","Apparel Manufacturing"
"comp_2574","Basic Materials","Chemicals"
"comp_5104","Industrials","Staffing & Outsourcing Services"
"comp_11931","Financial Services","Banks - Regional - US"
"comp_5948","Financial Services","Banks - Regional - US"
"comp_12721","Healthcare","Biotechnology"
"comp_1673","Basic Materials","Industrial Metals & Minerals"
"comp_8470","Consumer Cyclical","Lodging"
"comp_1327","Real Estate","REIT - Diversified"
"comp_10861","Financial Services","Banks - Regional - US"
"comp_7324","Healthcare","Biotechnology"
"comp_4694","Utilities","Utilities - Regulated Electric"
"comp_7763","Technology","Software - Application"
"comp_11433","Industrials","Integrated Shipping & Logistics"
"comp_5238","Healthcare","Medical Devices"
"comp_12088","Technology","Scientific & Technical Instruments"
"comp_5679","Technology","Electronic Gaming & Multimedia"
"comp_12848","Consumer Cyclical","Apparel Manufacturing"
"comp_9779","Healthcare","Health Care Plans"
"comp_7643","Financial Services","Banks - Regional - US"
"comp_4162","Basic Materials","Industrial Metals & Minerals"
"comp_4878","Financial Services","Banks - Regional - US"
"comp_12226","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_13213","Real Estate","Real Estate Services"
"comp_7250","Technology","Contract Manufacturers"
"comp_12548","Financial Services","Banks - Regional - US"
"comp_1877","Technology","Internet Content & Information"
"comp_8561","Consumer Defensive","Household & Personal Products"
"comp_5082","Technology","Software - Application"
"comp_6134","Financial Services","Savings & Cooperative Banks"
"comp_768","Industrials","Airports & Air Services"
"comp_538","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_3467","Consumer Cyclical","Packaging & Containers"
"comp_10505","Energy","Oil & Gas Integrated"
"comp_4388","Financial Services","Banks - Regional - US"
"comp_10710","Consumer Cyclical","Leisure"
"comp_6120","Financial Services","Asset Management"
"comp_2725","Industrials","Staffing & Outsourcing Services"
"comp_12430","Real Estate","Real Estate - General"
"comp_12551","Financial Services","Banks - Regional - US"
"comp_9493","Communication Services","Telecom Services"
"comp_2749","Industrials","Diversified Industrials"
"comp_12676","Technology","Internet Content & Information"
"comp_7267","Basic Materials","Gold"
"comp_5202","Basic Materials","Silver"
"comp_644","Basic Materials","Industrial Metals & Minerals"
"comp_3859","Basic Materials","Industrial Metals & Minerals"
"comp_5969","Financial Services","Banks - Regional - US"
"comp_13330","Basic Materials","Industrial Metals & Minerals"
"comp_7607","Technology","Contract Manufacturers"
"comp_3582","Financial Services","Banks - Regional - US"
"comp_4760","Financial Services","Savings & Cooperative Banks"
"comp_11056","Basic Materials","Gold"
"comp_6331","Real Estate","REIT - Diversified"
"comp_11105","Consumer Defensive","Farm Products"
"comp_2546","Financial Services","Banks - Regional - US"
"comp_8786","Conglomerates","Conglomerates"
"comp_1545","Financial Services","Banks - Regional - US"
"comp_6095","Technology","Scientific & Technical Instruments"
"comp_1747","Technology","Information Technology Services"
"comp_6239","Energy","Oil & Gas Equipment & Services"
"comp_10802","Healthcare","Biotechnology"
"comp_12574","Healthcare","Medical Instruments & Supplies"
"comp_13273","Utilities","Utilities - Regulated Electric"
"comp_4939","Financial Services","Banks - Regional - US"
"comp_2114","Industrials","Industrial Distribution"
"comp_866","Basic Materials","Industrial Metals & Minerals"
"comp_5310","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_5498","Industrials","Airlines"
"comp_13329","Basic Materials","Coal"
"comp_12063","Real Estate","Real Estate Services"
"comp_4572","Utilities","Utilities - Regulated Electric"
"comp_2695","Healthcare","Diagnostics & Research"
"comp_9980","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_80","Consumer Defensive","Packaged Foods"
"comp_2441","Healthcare","Biotechnology"
"comp_10160","Basic Materials","Building Materials"
"comp_6145","Real Estate","Real Estate - General"
"comp_5758","Basic Materials","Specialty Chemicals"
"comp_11881","Technology","Solar"
"comp_11144","Consumer Cyclical","Broadcasting - TV"
"comp_652","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_10063","Energy","Oil & Gas Drilling"
"comp_5158","Energy","Oil & Gas E&P"
"comp_10831","Consumer Cyclical","Restaurants"
"comp_4473","Financial Services","Asset Management"
"comp_4425","Real Estate","REIT - Office"
"comp_8532","Financial Services","Banks - Regional - US"
"comp_12679","Basic Materials","Industrial Metals & Minerals"
"comp_3771","Consumer Cyclical","Restaurants"
"comp_10125","Healthcare","Biotechnology"
"comp_1322","Technology","Semiconductor Equipment & Materials"
"comp_13278","Financial Services","Credit Services"
"comp_11661","Basic Materials","Paper & Paper Products"
"comp_1060","Real Estate","Real Estate Services"
"comp_11039","Basic Materials","Industrial Metals & Minerals"
"comp_13075","Consumer Defensive","Pharmaceutical Retailers"
"comp_6489","Basic Materials","Industrial Metals & Minerals"
"comp_5557","Basic Materials","Industrial Metals & Minerals"
"comp_741","Financial Services","Insurance - Diversified"
"comp_13400","Basic Materials","Industrial Metals & Minerals"
"comp_11027","Basic Materials","Industrial Metals & Minerals"
"comp_4710","Basic Materials","Industrial Metals & Minerals"
"comp_9571","Financial Services","Insurance - Life"
"comp_13350","Industrials","Aerospace & Defense"
"comp_7543","Technology","Software - Application"
"comp_5945","Financial Services","Banks - Regional - US"
"comp_11904","Basic Materials","Chemicals"
"comp_9921","Healthcare","Medical Devices"
"comp_338","Healthcare","Biotechnology"
"comp_9279","Consumer Defensive","Farm Products"
"comp_4602","Financial Services","Banks - Regional - US"
"comp_5256","Industrials","Shipping & Ports"
"comp_9960","Industrials","Shipping & Ports"
"comp_8963","Basic Materials","Industrial Metals & Minerals"
"comp_10310","Consumer Cyclical","Leisure"
"comp_723","Healthcare","Biotechnology"
"comp_6602","Industrials","Waste Management"
"comp_5399","Technology","Electronics Distribution"
"comp_9693","Consumer Defensive","Farm Products"
"comp_11305","Technology","Software - Application"
"comp_1137","Basic Materials","Industrial Metals & Minerals"
"comp_12986","Communication Services","Telecom Services"
"comp_7618","Technology","Communication Equipment"
"comp_12777","Consumer Defensive","Tobacco"
"comp_6257","Real Estate","Real Estate Services"
"comp_6998","Healthcare","Medical Care"
"comp_9198","Industrials","Metal Fabrication"
"comp_3009","Communication Services","Telecom Services"
"comp_11648","Basic Materials","Gold"
"comp_13204","Communication Services","Telecom Services"
"comp_4138","Consumer Defensive","Household & Personal Products"
"comp_13472","Industrials","Trucking"
"comp_3377","Industrials","Conglomerates"
"comp_5269","Consumer Cyclical","Rubber & Plastics"
"comp_12832","Technology","Internet Content & Information"
"comp_1050","Basic Materials","Industrial Metals & Minerals"
"comp_12116","Real Estate","REIT - Diversified"
"comp_9066","Financial Services","Asset Management"
"comp_4107","Real Estate","REIT - Residential"
"comp_5138","Industrials","Diversified Industrials"
"comp_10139","Healthcare","Medical Distribution"
"comp_11993","Communication Services","Telecom Services"
"comp_4332","Technology","Information Technology Services"
"comp_4691","Real Estate","REIT - Residential"
"comp_9076","Technology","Communication Equipment"
"comp_4003","Financial Services","Asset Management"
"comp_11948","Consumer Cyclical","Specialty Retail"
"comp_9326","Healthcare","Medical Instruments & Supplies"
"comp_5425","Healthcare","Biotechnology"
"comp_11923","Industrials","Diversified Industrials"
"comp_11250","Technology","Software - Application"
"comp_13105","Technology","Electronic Components"
"comp_1041","Consumer Cyclical","Media - Diversified"
"comp_8985","Consumer Cyclical","Media - Diversified"
"comp_1565","Communication Services","Telecom Services"
"comp_5862","Real Estate","Real Estate - General"
"comp_10554","Real Estate","REIT - Office"
"comp_10552","Real Estate","REIT - Diversified"
"comp_8213","Real Estate","REIT - Residential"
"comp_3910","Technology","Electronic Components"
"comp_13133","Technology","Software - Application"
"comp_2048","Technology","Software - Application"
"comp_5763","Financial Services","Capital Markets"
"comp_770","Consumer Cyclical","Residential Construction"
"comp_3502","Industrials","Diversified Industrials"
"comp_1105","Basic Materials","Gold"
"comp_11017","Basic Materials","Copper"
"comp_10841","Industrials","Diversified Industrials"
"comp_7998","Industrials","Diversified Industrials"
"comp_9489","Technology","Electronic Gaming & Multimedia"
"comp_5359","Industrials","Diversified Industrials"
"comp_13423","Basic Materials","Specialty Chemicals"
"comp_725","Healthcare","Biotechnology"
"comp_10593","Industrials","Diversified Industrials"
"comp_1688","Industrials","Diversified Industrials"
"comp_2495","Basic Materials","Industrial Metals & Minerals"
"comp_2414","Technology","Software - Infrastructure"
"comp_8440","Basic Materials","Building Materials"
"comp_2061","Utilities","Utilities - Regulated Electric"
"comp_8768","Financial Services","Banks - Regional - Europe"
"comp_3770","Financial Services","Banks - Regional - Europe"
"comp_2166","Healthcare","Medical Instruments & Supplies"
"comp_7591","Consumer Cyclical","Textile Manufacturing"
"comp_3181","Consumer Defensive","Household & Personal Products"
"comp_1901","Consumer Cyclical","Auto Manufacturers"
"comp_8255","Energy","Oil & Gas Integrated"
"comp_12013","Consumer Defensive","Packaged Foods"
"comp_11423","Basic Materials","Gold"
"comp_3899","Technology","Software - Application"
"comp_10906","Utilities","Utilities - Independent Power Producers"
"comp_10810","Technology","Solar"
"comp_6889","Financial Services","Financial Exchanges"
"comp_10019","Financial Services","Banks - Regional - US"
"comp_7125","Industrials","Staffing & Outsourcing Services"
"comp_10769","Technology","Semiconductors"
"comp_8671","Financial Services","Banks - Regional - US"
"comp_12436","Industrials","Engineering & Construction"
"comp_13310","Technology","Internet Content & Information"
"comp_6143","Healthcare","Medical Devices"
"comp_1053","Basic Materials","Industrial Metals & Minerals"
"comp_8340","Energy","Oil & Gas E&P"
"comp_2226","Energy","Oil & Gas E&P"
"comp_8537","Consumer Cyclical","Restaurants"
"comp_724","Financial Services","Insurance - Property & Casualty"
"comp_12534","Basic Materials","Gold"
"comp_11671","Consumer Cyclical","Advertising Agencies"
"comp_2635","Financial Services","Capital Markets"
"comp_2108","Healthcare","Biotechnology"
"comp_12005","Technology","Electronic Gaming & Multimedia"
"comp_12457","Technology","Electronic Gaming & Multimedia"
"comp_7025","Consumer Cyclical","Residential Construction"
"comp_11460","Utilities","Utilities - Regulated Water"
"comp_6016","Financial Services","Asset Management"
"comp_7881","Utilities","Utilities - Independent Power Producers"
"comp_2940","Basic Materials","Industrial Metals & Minerals"
"comp_82","Healthcare","Drug Manufacturers - Major"
"comp_3844","Energy","Oil & Gas E&P"
"comp_2395","Consumer Defensive","Beverages - Soft Drinks"
"comp_12140","Industrials","Conglomerates"
"comp_4671","Consumer Cyclical","Gambling"
"comp_2120","Industrials","Diversified Industrials"
"comp_4624","Technology","Communication Equipment"
"comp_7397","Real Estate","Real Estate Services"
"comp_5446","Energy","Oil & Gas Midstream"
"comp_2721","Basic Materials","Industrial Metals & Minerals"
