"sec_id","comp_id"
"sec_19234","comp_12873"
"sec_14146","comp_9594"
"sec_7092","comp_4827"
"sec_18321","comp_12279"
"sec_6307","comp_4242"
"sec_16926","comp_11381"
"sec_19386","comp_12966"
"sec_9532","comp_6488"
"sec_4546","comp_3150"
"sec_79","comp_70"
"sec_3591","comp_2574"
"sec_7489","comp_5104"
"sec_17783","comp_11931"
"sec_8716","comp_5948"
"sec_19006","comp_12721"
"sec_18097","comp_1673"
"sec_13389","comp_1673"
"sec_4610","comp_1673"
"sec_15828","comp_1673"
"sec_13516","comp_1673"
"sec_18218","comp_1673"
"sec_4608","comp_1673"
"sec_13959","comp_1673"
"sec_3276","comp_1673"
"sec_15702","comp_1673"
"sec_13263","comp_1673"
"sec_20011","comp_1673"
"sec_4141","comp_1673"
"sec_10436","comp_1673"
"sec_18772","comp_1673"
"sec_5392","comp_1673"
"sec_20010","comp_1673"
"sec_13500","comp_1673"
"sec_2165","comp_1673"
"sec_2329","comp_1673"
"sec_13340","comp_1673"
"sec_13265","comp_1673"
"sec_12454","comp_8470"
"sec_1616","comp_1327"
"sec_16122","comp_10861"
"sec_10761","comp_7324"
"sec_6914","comp_4694"
"sec_11411","comp_7763"
"sec_17009","comp_11433"
"sec_7685","comp_5238"
"sec_18009","comp_12088"
"sec_8336","comp_5679"
"sec_19191","comp_12848"
"sec_19190","comp_12848"
"sec_19195","comp_12848"
"sec_14440","comp_9779"
"sec_11205","comp_7643"
"sec_6195","comp_4162"
"sec_7162","comp_4878"
"sec_18240","comp_12226"
"sec_19834","comp_13213"
"sec_10659","comp_7250"
"sec_18739","comp_12548"
"sec_2480","comp_1877"
"sec_12569","comp_8561"
"sec_7455","comp_5082"
"sec_8985","comp_6134"
"sec_4453","comp_768"
"sec_4456","comp_768"
"sec_4455","comp_768"
"sec_889","comp_768"
"sec_626","comp_538"
"sec_5031","comp_3467"
"sec_15603","comp_10505"
"sec_15542","comp_10505"
"sec_6493","comp_4388"
"sec_15887","comp_10710"
"sec_8956","comp_6120"
"sec_16140","comp_6120"
"sec_3865","comp_2725"
"sec_18555","comp_12430"
"sec_18744","comp_12551"
"sec_13973","comp_9493"
"sec_3912","comp_2749"
"sec_18937","comp_12676"
"sec_15402","comp_7267"
"sec_10682","comp_7267"
"sec_20712","comp_7267"
"sec_13739","comp_7267"
"sec_7781","comp_5202"
"sec_7635","comp_5202"
"sec_9164","comp_644"
"sec_18126","comp_644"
"sec_20321","comp_644"
"sec_13173","comp_644"
"sec_1551","comp_644"
"sec_7871","comp_644"
"sec_1765","comp_644"
"sec_8029","comp_644"
"sec_7492","comp_644"
"sec_745","comp_644"
"sec_13965","comp_644"
"sec_9465","comp_644"
"sec_16000","comp_3859"
"sec_13658","comp_3859"
"sec_13535","comp_3859"
"sec_13394","comp_3859"
"sec_14978","comp_3859"
"sec_12033","comp_3859"
"sec_5682","comp_3859"
"sec_13375","comp_3859"
"sec_20026","comp_3859"
"sec_14022","comp_3859"
"sec_8749","comp_5969"
"sec_20059","comp_13330"
"sec_11143","comp_7607"
"sec_11142","comp_7607"
"sec_5213","comp_3582"
"sec_7002","comp_4760"
"sec_16729","comp_11056"
"sec_16451","comp_11056"
"sec_9296","comp_6331"
"sec_16527","comp_11105"
"sec_3547","comp_2546"
"sec_12870","comp_8786"
"sec_1934","comp_1545"
"sec_8907","comp_6095"
"sec_2297","comp_1747"
"sec_9153","comp_6239"
"sec_16032","comp_10802"
"sec_18777","comp_12574"
"sec_19944","comp_13273"
"sec_7257","comp_4939"
"sec_2812","comp_2114"
"sec_2347","comp_866"
"sec_13944","comp_866"
"sec_9728","comp_866"
"sec_8047","comp_866"
"sec_3708","comp_866"
"sec_9727","comp_866"
"sec_13945","comp_866"
"sec_8462","comp_866"
"sec_4291","comp_866"
"sec_7198","comp_866"
"sec_2346","comp_866"
"sec_992","comp_866"
"sec_15656","comp_866"
"sec_7806","comp_5310"
"sec_8079","comp_5498"
"sec_20053","comp_13329"
"sec_17970","comp_12063"
"sec_17969","comp_12063"
"sec_6750","comp_4572"
"sec_6774","comp_4572"
"sec_6763","comp_4572"
"sec_6748","comp_4572"
"sec_6749","comp_4572"
"sec_3813","comp_2695"
"sec_14747","comp_9980"
"sec_90","comp_80"
"sec_3372","comp_2441"
"sec_14997","comp_10160"
"sec_9005","comp_6145"
"sec_8452","comp_5758"
"sec_17700","comp_11881"
"sec_16622","comp_11144"
"sec_16584","comp_11144"
"sec_753","comp_652"
"sec_10813","comp_652"
"sec_14866","comp_10063"
"sec_15429","comp_10063"
"sec_7575","comp_5158"
"sec_16073","comp_10831"
"sec_6946","comp_4473"
"sec_6624","comp_4473"
"sec_6551","comp_4425"
"sec_12532","comp_8532"
"sec_18946","comp_12679"
"sec_18943","comp_12679"
"sec_5533","comp_3771"
"sec_14952","comp_10125"
"sec_1611","comp_1322"
"sec_20009","comp_13278"
"sec_19954","comp_13278"
"sec_17380","comp_11661"
"sec_17349","comp_11661"
"sec_1231","comp_1060"
"sec_3981","comp_1060"
"sec_16426","comp_11039"
"sec_19584","comp_13075"
"sec_19637","comp_13075"
"sec_19636","comp_13075"
"sec_19638","comp_13075"
"sec_9533","comp_6489"
"sec_8165","comp_5557"
"sec_10544","comp_741"
"sec_10637","comp_741"
"sec_858","comp_741"
"sec_20219","comp_13400"
"sec_16405","comp_11027"
"sec_6937","comp_4710"
"sec_8613","comp_4710"
"sec_14106","comp_9571"
"sec_20094","comp_13350"
"sec_11053","comp_7543"
"sec_8712","comp_5945"
"sec_17736","comp_11904"
"sec_14657","comp_9921"
"sec_14798","comp_338"
"sec_395","comp_338"
"sec_13620","comp_9279"
"sec_6800","comp_4602"
"sec_7719","comp_5256"
"sec_14725","comp_9960"
"sec_13107","comp_8963"
"sec_15218","comp_10310"
"sec_836","comp_723"
"sec_2162","comp_723"
"sec_1673","comp_723"
"sec_9694","comp_6602"
"sec_7949","comp_5399"
"sec_14312","comp_9693"
"sec_16817","comp_11305"
"sec_18223","comp_1137"
"sec_17456","comp_1137"
"sec_12478","comp_1137"
"sec_17287","comp_1137"
"sec_18552","comp_1137"
"sec_16397","comp_1137"
"sec_13308","comp_1137"
"sec_4034","comp_1137"
"sec_15896","comp_1137"
"sec_1323","comp_1137"
"sec_8554","comp_1137"
"sec_17921","comp_1137"
"sec_8559","comp_1137"
"sec_18615","comp_1137"
"sec_18206","comp_1137"
"sec_2046","comp_1137"
"sec_19433","comp_12986"
"sec_11164","comp_7618"
"sec_19095","comp_12777"
"sec_9179","comp_6257"
"sec_10272","comp_6998"
"sec_13499","comp_9198"
"sec_13496","comp_9198"
"sec_19566","comp_3009"
"sec_4326","comp_3009"
"sec_4327","comp_3009"
"sec_19564","comp_3009"
"sec_19179","comp_3009"
"sec_19565","comp_3009"
"sec_19569","comp_3009"
"sec_17332","comp_11648"
"sec_19819","comp_13204"
"sec_20180","comp_4138"
"sec_6164","comp_4138"
"sec_20467","comp_13472"
"sec_20382","comp_13472"
"sec_11478","comp_3377"
"sec_4888","comp_3377"
"sec_11479","comp_3377"
"sec_4889","comp_3377"
"sec_7736","comp_5269"
"sec_19166","comp_12832"
"sec_1221","comp_1050"
"sec_6101","comp_1050"
"sec_18055","comp_12116"
"sec_13286","comp_9066"
"sec_6127","comp_4107"
"sec_6318","comp_4107"
"sec_7545","comp_5138"
"sec_14969","comp_10139"
"sec_17874","comp_11993"
"sec_6425","comp_4332"
"sec_6911","comp_4691"
"sec_13302","comp_9076"
"sec_5971","comp_4003"
"sec_19947","comp_4003"
"sec_16760","comp_4003"
"sec_17808","comp_11948"
"sec_13698","comp_9326"
"sec_7982","comp_5425"
"sec_17769","comp_11923"
"sec_16746","comp_11250"
"sec_19630","comp_13105"
"sec_2816","comp_1041"
"sec_1212","comp_1041"
"sec_13149","comp_8985"
"sec_1964","comp_1565"
"sec_19020","comp_5862"
"sec_8609","comp_5862"
"sec_15635","comp_10554"
"sec_15632","comp_10552"
"sec_12074","comp_8213"
"sec_5774","comp_3910"
"sec_19677","comp_13133"
"sec_2711","comp_2048"
"sec_8458","comp_5763"
"sec_5917","comp_770"
"sec_891","comp_770"
"sec_5086","comp_3502"
"sec_6321","comp_1105"
"sec_1281","comp_1105"
"sec_3483","comp_1105"
"sec_4221","comp_1105"
"sec_8203","comp_1105"
"sec_16377","comp_11017"
"sec_16090","comp_10841"
"sec_11742","comp_7998"
"sec_13964","comp_9489"
"sec_13986","comp_9489"
"sec_13963","comp_9489"
"sec_7894","comp_5359"
"sec_7895","comp_5359"
"sec_20281","comp_13423"
"sec_4127","comp_725"
"sec_838","comp_725"
"sec_15707","comp_10593"
"sec_2187","comp_1688"
"sec_2186","comp_1688"
"sec_3455","comp_2495"
"sec_3328","comp_2414"
"sec_12413","comp_8440"
"sec_2733","comp_2061"
"sec_12852","comp_8768"
"sec_5528","comp_3770"
"sec_2906","comp_2166"
"sec_11119","comp_7591"
"sec_4598","comp_3181"
"sec_2510","comp_1901"
"sec_12128","comp_8255"
"sec_12129","comp_8255"
"sec_12305","comp_8255"
"sec_17900","comp_12013"
"sec_17901","comp_12013"
"sec_16990","comp_11423"
"sec_5757","comp_3899"
"sec_16196","comp_10906"
"sec_16041","comp_10810"
"sec_10128","comp_6889"
"sec_14803","comp_10019"
"sec_10477","comp_7125"
"sec_15991","comp_10769"
"sec_12715","comp_8671"
"sec_18564","comp_12436"
"sec_20025","comp_13310"
"sec_9003","comp_6143"
"sec_1224","comp_1053"
"sec_12257","comp_8340"
"sec_3011","comp_2226"
"sec_12541","comp_8537"
"sec_12540","comp_8537"
"sec_12538","comp_8537"
"sec_12539","comp_8537"
"sec_12622","comp_8537"
"sec_837","comp_724"
"sec_18722","comp_12534"
"sec_17367","comp_11671"
"sec_3701","comp_2635"
"sec_14417","comp_2108"
"sec_2800","comp_2108"
"sec_17890","comp_12005"
"sec_18600","comp_12457"
"sec_10324","comp_7025"
"sec_10322","comp_7025"
"sec_17052","comp_11460"
"sec_8813","comp_6016"
"sec_17854","comp_7881"
"sec_11565","comp_7881"
"sec_17851","comp_7881"
"sec_4223","comp_2940"
"sec_4224","comp_2940"
"sec_18834","comp_2940"
"sec_92","comp_82"
"sec_5661","comp_3844"
"sec_3299","comp_2395"
"sec_18092","comp_12140"
"sec_6886","comp_4671"
"sec_2826","comp_2120"
"sec_6825","comp_4624"
"sec_16805","comp_7397"
"sec_10860","comp_7397"
"sec_8310","comp_5446"
"sec_8008","comp_5446"
"sec_17855","comp_2721"
"sec_3856","comp_2721"
"sec_6071","comp_4059"
"sec_13206","comp_9022"
"sec_8434","comp_5743"
"sec_19603","comp_5743"
"sec_14968","comp_10138"
"sec_18310","comp_12273"
"sec_6850","comp_4647"
"sec_2767","comp_2083"
"sec_2944","comp_2083"
"sec_9032","comp_6163"
"sec_14488","comp_9818"
"sec_7467","comp_5091"
"sec_7018","comp_4767"
"sec_13332","comp_9092"
"sec_8713","comp_5946"
"sec_7356","comp_5006"
"sec_11821","comp_8049"
"sec_14948","comp_10122"
"sec_11795","comp_8031"
"sec_9857","comp_6707"
"sec_17100","comp_11493"
"sec_13218","comp_8969"
"sec_13117","comp_8969"
"sec_10080","comp_6861"
"sec_6235","comp_4185"
"sec_19962","comp_13282"
"sec_11275","comp_7685"
"sec_2839","comp_2128"
"sec_18306","comp_12272"
"sec_17549","comp_11786"
"sec_18484","comp_12387"
"sec_19634","comp_13079"
"sec_19593","comp_13079"
"sec_1471","comp_1230"
"sec_10354","comp_1230"
"sec_2520","comp_1909"
"sec_2704","comp_2042"
"sec_18407","comp_12333"
"sec_5943","comp_3989"
"sec_5942","comp_3989"
"sec_3325","comp_1014"
"sec_5181","comp_1014"
"sec_16703","comp_1014"
"sec_17298","comp_1014"
"sec_7473","comp_1014"
"sec_3081","comp_1014"
"sec_1178","comp_1014"
"sec_2311","comp_1014"
"sec_7280","comp_1014"
"sec_5336","comp_3665"
"sec_6264","comp_4208"
"sec_6535","comp_4192"
"sec_12789","comp_4192"
"sec_6243","comp_4192"
"sec_12718","comp_4192"
"sec_12732","comp_4192"
"sec_12949","comp_4192"
"sec_12572","comp_4192"
"sec_1789","comp_1438"
"sec_1790","comp_1438"
"sec_9655","comp_6579"
"sec_14782","comp_6579"
"sec_13826","comp_9402"
"sec_13827","comp_9402"
"sec_13473","comp_9181"
"sec_3240","comp_2357"
"sec_9045","comp_6174"
"sec_3732","comp_2656"
"sec_9065","comp_6184"
"sec_9063","comp_6184"
"sec_9064","comp_6184"
"sec_9066","comp_6184"
"sec_13029","comp_8903"
"sec_14825","comp_10034"
"sec_15454","comp_10034"
"sec_11393","comp_7750"
"sec_11394","comp_7750"
"sec_16016","comp_10788"
"sec_16015","comp_10788"
"sec_7248","comp_4933"
"sec_6907","comp_4687"
"sec_914","comp_792"
"sec_2910","comp_792"
"sec_12818","comp_8592"
"sec_12606","comp_8592"
"sec_12297","comp_8347"
"sec_12266","comp_8347"
"sec_14302","comp_5712"
"sec_8393","comp_5712"
"sec_8851","comp_5712"
"sec_8432","comp_5712"
"sec_5126","comp_3522"
"sec_3182","comp_827"
"sec_951","comp_827"
"sec_8870","comp_6063"
"sec_20221","comp_13381"
"sec_20168","comp_13381"
"sec_14213","comp_9629"
"sec_8924","comp_6105"
"sec_12400","comp_8431"
"sec_12534","comp_8534"
"sec_9766","comp_6647"
"sec_5112","comp_3517"
"sec_44","comp_40"
"sec_4210","comp_2934"
"sec_8074","comp_5495"
"sec_17710","comp_11886"
"sec_19025","comp_12731"
"sec_4122","comp_2889"
"sec_4123","comp_2889"
"sec_8293","comp_5652"
"sec_17261","comp_11596"
"sec_12552","comp_8547"
"sec_12943","comp_8839"
"sec_6760","comp_4578"
"sec_9962","comp_6780"
"sec_13576","comp_5194"
"sec_19617","comp_5194"
"sec_8774","comp_5194"
"sec_14074","comp_5194"
"sec_14923","comp_5194"
"sec_18323","comp_5194"
"sec_7622","comp_5194"
"sec_19615","comp_5194"
"sec_10830","comp_7361"
"sec_10814","comp_7361"
"sec_17760","comp_11917"
"sec_5154","comp_3541"
"sec_7269","comp_3541"
"sec_20606","comp_1383"
"sec_8593","comp_1383"
"sec_3551","comp_1383"
"sec_14009","comp_1383"
"sec_14865","comp_1383"
"sec_2137","comp_1383"
"sec_1713","comp_1383"
"sec_4547","comp_3139"
"sec_4529","comp_3139"
"sec_18447","comp_12362"
"sec_6726","comp_4553"
"sec_18660","comp_7549"
"sec_11061","comp_7549"
"sec_12287","comp_7549"
"sec_5820","comp_3928"
"sec_5821","comp_3928"
"sec_18062","comp_12123"
"sec_17535","comp_9695"
"sec_14318","comp_9695"
"sec_17536","comp_9695"
"sec_11099","comp_7577"
"sec_8562","comp_5826"
"sec_9651","comp_6578"
"sec_14452","comp_6578"
"sec_9750","comp_6578"
"sec_12876","comp_8791"
"sec_8211","comp_5591"
"sec_3727","comp_2652"
"sec_11710","comp_2652"
"sec_15449","comp_2652"
"sec_12199","comp_8293"
"sec_9202","comp_6269"
"sec_2736","comp_2064"
"sec_5606","comp_3815"
"sec_20022","comp_13307"
"sec_16368","comp_11012"
"sec_10786","comp_7340"
"sec_9070","comp_6185"
"sec_19785","comp_13187"
"sec_6502","comp_4395"
"sec_20371","comp_4395"
"sec_9738","comp_6626"
"sec_6992","comp_4752"
"sec_10545","comp_7167"
"sec_16218","comp_10919"
"sec_10921","comp_7445"
"sec_3122","comp_2284"
"sec_18793","comp_12584"
"sec_4106","comp_2876"
"sec_19741","comp_13166"
"sec_8335","comp_5678"
"sec_17542","comp_11781"
"sec_19401","comp_12972"
"sec_19895","comp_8166"
"sec_12006","comp_8166"
"sec_7786","comp_5033"
"sec_7391","comp_5033"
"sec_17933","comp_12037"
"sec_9183","comp_6258"
"sec_19288","comp_12915"
"sec_11292","comp_7693"
"sec_11016","comp_5251"
"sec_7709","comp_5251"
"sec_10808","comp_7357"
"sec_19780","comp_13184"
"sec_2031","comp_1601"
"sec_12212","comp_8303"
"sec_9969","comp_6784"
"sec_18640","comp_12478"
"sec_3244","comp_2360"
"sec_4262","comp_2360"
"sec_14315","comp_9694"
"sec_2925","comp_2181"
"sec_2926","comp_2181"
"sec_2422","comp_1829"
"sec_3681","comp_2623"
"sec_9139","comp_4417"
"sec_9138","comp_4417"
"sec_6539","comp_4417"
"sec_7084","comp_4821"
"sec_18625","comp_2904"
"sec_11192","comp_2904"
"sec_4158","comp_2904"
"sec_14920","comp_10102"
"sec_19022","comp_12729"
"sec_14051","comp_9541"
"sec_12164","comp_8275"
"sec_7158","comp_4874"
"sec_20185","comp_4874"
"sec_7968","comp_5414"
"sec_5818","comp_3927"
"sec_16879","comp_11349"
"sec_1371","comp_1165"
"sec_10663","comp_7253"
"sec_16485","comp_11077"
"sec_8147","comp_5544"
"sec_5906","comp_3968"
"sec_1771","comp_1429"
"sec_4360","comp_3033"
"sec_5701","comp_3871"
"sec_14035","comp_9532"
"sec_15938","comp_10734"
"sec_8219","comp_5598"
"sec_16203","comp_10910"
"sec_6237","comp_4186"
"sec_6176","comp_4148"
"sec_12433","comp_8456"
"sec_10311","comp_1856"
"sec_2454","comp_1856"
"sec_10310","comp_1856"
"sec_10312","comp_1856"
"sec_4968","comp_3429"
"sec_3065","comp_2259"
"sec_3064","comp_2259"
"sec_16868","comp_11340"
"sec_13415","comp_9147"
"sec_17379","comp_11680"
"sec_619","comp_532"
"sec_11699","comp_532"
"sec_17537","comp_11778"
"sec_12519","comp_8525"
"sec_8305","comp_5660"
"sec_8320","comp_5660"
"sec_1576","comp_1295"
"sec_15700","comp_10589"
"sec_18418","comp_12342"
"sec_19666","comp_13125"
"sec_7580","comp_5161"
"sec_16659","comp_4755"
"sec_6995","comp_4755"
"sec_2904","comp_2164"
"sec_14650","comp_9916"
"sec_2936","comp_1061"
"sec_1232","comp_1061"
"sec_19473","comp_13012"
"sec_16550","comp_11119"
"sec_16470","comp_11067"
"sec_10590","comp_7199"
"sec_10340","comp_4135"
"sec_6161","comp_4135"
"sec_16001","comp_10777"
"sec_16319","comp_10981"
"sec_11975","comp_8146"
"sec_11315","comp_6085"
"sec_8896","comp_6085"
"sec_7704","comp_5247"
"sec_12997","comp_8881"
"sec_9447","comp_3536"
"sec_5148","comp_3536"
"sec_14255","comp_3536"
"sec_12762","comp_8706"
"sec_12924","comp_8706"
"sec_15115","comp_10242"
"sec_7215","comp_1421"
"sec_1760","comp_1421"
"sec_5823","comp_3929"
"sec_9470","comp_2236"
"sec_3028","comp_2236"
"sec_15775","comp_10636"
"sec_8476","comp_5774"
"sec_7025","comp_4773"
"sec_10908","comp_7433"
"sec_10904","comp_7433"
"sec_2398","comp_1808"
"sec_19501","comp_13032"
"sec_14703","comp_6696"
"sec_9839","comp_6696"
"sec_3277","comp_2381"
"sec_4177","comp_2381"
"sec_7210","comp_4904"
"sec_7621","comp_4904"
"sec_10235","comp_6969"
"sec_12281","comp_8358"
"sec_3632","comp_2600"
"sec_15670","comp_10572"
"sec_16526","comp_11104"
"sec_11577","comp_7890"
"sec_7246","comp_4931"
"sec_6044","comp_4033"
"sec_7091","comp_4033"
"sec_6384","comp_4304"
"sec_6636","comp_4484"
"sec_13106","comp_4259"
"sec_12249","comp_4259"
"sec_20124","comp_4259"
"sec_18324","comp_4259"
"sec_19818","comp_4259"
"sec_10140","comp_4259"
"sec_11003","comp_4259"
"sec_7418","comp_4259"
"sec_9377","comp_4259"
"sec_12529","comp_4259"
"sec_18143","comp_4259"
"sec_19923","comp_4259"
"sec_6330","comp_4259"
"sec_19925","comp_4259"
"sec_20501","comp_13527"
"sec_18145","comp_12162"
"sec_18144","comp_12162"
"sec_7820","comp_5316"
"sec_15958","comp_10750"
"sec_667","comp_576"
"sec_9610","comp_6548"
"sec_18788","comp_12579"
"sec_3066","comp_2260"
"sec_12457","comp_8473"
"sec_16082","comp_10825"
"sec_16067","comp_10825"
"sec_2981","comp_2209"
"sec_2466","comp_722"
"sec_835","comp_722"
"sec_15335","comp_10381"
"sec_6757","comp_4576"
"sec_17714","comp_11889"
"sec_11103","comp_7580"
"sec_19766","comp_1646"
"sec_15962","comp_1646"
"sec_2125","comp_1646"
"sec_10119","comp_1646"
"sec_6217","comp_4173"
"sec_8128","comp_5477"
"sec_8052","comp_5477"
"sec_13424","comp_9153"
"sec_12970","comp_8859"
"sec_3663","comp_2614"
"sec_4169","comp_2910"
"sec_7609","comp_5185"
"sec_6527","comp_4411"
"sec_15825","comp_10669"
"sec_65","comp_59"
"sec_10680","comp_7265"
"sec_15346","comp_10389"
"sec_11695","comp_7972"
"sec_14336","comp_9709"
"sec_5901","comp_3965"
"sec_7466","comp_5090"
"sec_7465","comp_5090"
"sec_16673","comp_11203"
"sec_16440","comp_8165"
"sec_12004","comp_8165"
"sec_3248","comp_2364"
"sec_18851","comp_12618"
"sec_17517","comp_566"
"sec_5898","comp_566"
"sec_8596","comp_566"
"sec_15726","comp_566"
"sec_15734","comp_566"
"sec_655","comp_566"
"sec_15696","comp_566"
"sec_6010","comp_566"
"sec_17974","comp_566"
"sec_1554","comp_566"
"sec_4840","comp_566"
"sec_3002","comp_566"
"sec_11492","comp_566"
"sec_18439","comp_566"
"sec_1059","comp_923"
"sec_9670","comp_923"
"sec_2394","comp_923"
"sec_6730","comp_923"
"sec_2747","comp_923"
"sec_2122","comp_1644"
"sec_14185","comp_9609"
"sec_15745","comp_10618"
"sec_7251","comp_4934"
"sec_18707","comp_12523"
"sec_11369","comp_7732"
"sec_20065","comp_13334"
"sec_2264","comp_1728"
"sec_9366","comp_1728"
"sec_7451","comp_1728"
"sec_11808","comp_8039"
"sec_6093","comp_4079"
"sec_13966","comp_9490"
"sec_12018","comp_8173"
"sec_13249","comp_9042"
"sec_11025","comp_7526"
"sec_2585","comp_1952"
"sec_19461","comp_2062"
"sec_2734","comp_2062"
"sec_2424","comp_1831"
"sec_6228","comp_4179"
"sec_14552","comp_9858"
"sec_14554","comp_9858"
"sec_11186","comp_7632"
"sec_5691","comp_3863"
"sec_12533","comp_8533"
"sec_19453","comp_12999"
"sec_18221","comp_12212"
"sec_16149","comp_10880"
"sec_12864","comp_8780"
"sec_1825","comp_1464"
"sec_12843","comp_8680"
"sec_12728","comp_8680"
"sec_212","comp_189"
"sec_4","comp_4"
"sec_71","comp_4"
"sec_70","comp_4"
"sec_72","comp_4"
"sec_10515","comp_4"
"sec_6925","comp_1274"
"sec_6924","comp_1274"
"sec_16066","comp_1274"
"sec_20148","comp_1274"
"sec_1543","comp_1274"
"sec_1542","comp_1274"
"sec_14859","comp_1274"
"sec_11400","comp_2916"
"sec_4176","comp_2916"
"sec_17003","comp_11431"
"sec_8347","comp_1070"
"sec_3645","comp_1070"
"sec_1244","comp_1070"
"sec_13730","comp_1070"
"sec_2966","comp_1070"
"sec_14565","comp_1070"
"sec_13799","comp_1070"
"sec_2197","comp_1070"
"sec_12899","comp_1070"
"sec_3382","comp_784"
"sec_906","comp_784"
"sec_2042","comp_784"
"sec_18502","comp_12398"
"sec_211","comp_188"
"sec_4885","comp_3376"
"sec_5736","comp_3376"
"sec_5259","comp_3376"
"sec_5258","comp_3376"
"sec_15274","comp_10345"
"sec_17505","comp_11759"
"sec_8829","comp_5973"
"sec_9115","comp_5973"
"sec_8763","comp_5973"
"sec_8756","comp_5973"
"sec_15202","comp_10296"
"sec_15437","comp_10296"
"sec_7789","comp_5300"
"sec_1265","comp_1090"
"sec_3076","comp_1090"
"sec_3077","comp_1090"
"sec_5372","comp_3680"
"sec_14953","comp_10126"
"sec_8820","comp_6022"
"sec_15129","comp_10252"
"sec_11809","comp_8040"
"sec_7725","comp_5260"
"sec_7727","comp_5260"
"sec_10640","comp_7237"
"sec_20375","comp_13468"
"sec_7274","comp_4949"
"sec_7581","comp_4949"
"sec_16929","comp_11384"
"sec_16930","comp_11384"
"sec_16977","comp_11414"
"sec_7344","comp_4999"
"sec_17842","comp_11971"
"sec_18404","comp_11971"
"sec_13298","comp_9073"
"sec_12210","comp_8301"
"sec_4543","comp_3147"
"sec_6857","comp_3147"
"sec_17389","comp_11686"
"sec_2009","comp_1589"
"sec_17196","comp_11551"
"sec_10574","comp_7186"
"sec_19943","comp_13272"
"sec_19358","comp_12951"
"sec_12630","comp_8607"
"sec_14735","comp_9969"
"sec_9170","comp_6249"
"sec_14545","comp_9854"
"sec_18202","comp_12203"
"sec_8687","comp_5923"
"sec_14942","comp_10117"
"sec_1390","comp_749"
"sec_19782","comp_749"
"sec_19740","comp_749"
"sec_3165","comp_749"
"sec_3163","comp_749"
"sec_868","comp_749"
"sec_13899","comp_9448"
"sec_2029","comp_1599"
"sec_2523","comp_1599"
"sec_16220","comp_10921"
"sec_17339","comp_11655"
"sec_16617","comp_11163"
"sec_3864","comp_2724"
"sec_1168","comp_1006"
"sec_16487","comp_1006"
"sec_12450","comp_8468"
"sec_18391","comp_3279"
"sec_13315","comp_3279"
"sec_9456","comp_3279"
"sec_4748","comp_3279"
"sec_1858","comp_1490"
